X,Y,OBJECTID,ADA_ID,SGNL_BtnCount,SGNL_Status,SGNL_OffReviewStatus,SGNL_OffReviewNotes,SGNL_CollectorNotes,SGNL_Analysis,SGNL_Compliant,SGNL_CorridorID,SGNL_WorkArea,SGNL_Location,SGNL_IntID,SGNL_Street1,SGNL_Street2,SGNL_LocInInt,SGNL_SurveyDate,SGNL_Surveyor,SGNL_AddlBtnAdj,SGNL_AddlBtnDist,SGNL_AddlBtnID,SGNL_PedXings,SGNL_ClrXingDir1,SGNL_XingDir1,SGNL_SignPresent1,SGNL_SignPurpose1,SGNL_SignLettering1,SGNL_SignPosition1,SGNL_DistToXWalk1,SGNL_DistToCurb1,SGNL_PARToBtn1,SGNL_PARToXWalk1,SGNL_ClrSpc1,SGNL_ClrSpcParaSlope1,SGNL_ClrSpcPerpSlope1,SGNL_PARParaSlope1,SGNL_FrwrdApproach1,SGNL_FrwrdReach1,SGNL_FrwrdConstrain1,SGNL_FrwrdConstrainWid1,SGNL_FrwrdObs1,SGNL_FrwrdObsDist1,SGNL_ParaApproach1,SGNL_ParaReach1,SGNL_ParaConstrain1,SGNL_ParaConstrainWid1,SGNL_ParaObs1,SGNL_ParaObsDist1,SGNL_BtnHt1,SGNL_BtnPressure1,SGNL_BtnDia1,SGNL_BtnClosedFist1,SGNL_PostLocation,SGNL_BtnAPS1,SGNL_VTArrow1,SGNL_VTArrowPara1,SGNL_VTArrowContrast1,SGNL_PilotLight1,SGNL_IlluminSignal1,SGNL_VerbalMsg1,SGNL_VerbalMsgAudible1,SGNL_BtnLocTone1,SGNL_AudibleRange1,SGNL_ExtendPress1,SGNL_PercussiveTone1,SGNL_ClrXingDir2,SGNL_XingDir2,SGNL_SignPresent2,SGNL_SignPurpose2,SGNL_SignLettering2,SGNL_SignPosition2,SGNL_DistToXWalk2,SGNL_DistToCurb2,SGNL_PARToBtn2,SGNL_PARToXWalk2,SGNL_ClrSpc2,SGNL_ClrSpcParaSlope2,SGNL_ClrSpcPerpSlope2,SGNL_PARParaSlope2,SGNL_FrwrdApproach2,SGNL_FrwrdReach2,SGNL_FrwrdConstrain2,SGNL_FrwrdConstrainWid2,SGNL_FrwrdObs2,SGNL_FrwrdObsDist2,SGNL_ParaApproach2,SGNL_ParaReach2,SGNL_ParaConstrain2,SGNL_ParaConstrainWid2,SGNL_ParaObs2,SGNL_ParaObsDist2,SGNL_BtnHt2,SGNL_BtnPressure2,SGNL_BtnDia2,SGNL_BtnClosedFist2,SGNL_BtnAPS2,SGNL_VTArrow2,SGNL_VTArrowPara2,SGNL_VTArrowContrast2,SGNL_PilotLight2,SGNL_IlluminSignal2,SGNL_VerbalMsg2,SGNL_VerbalMsgAudible2,SGNL_BtnLocTone2,SGNL_AudibleRange2,SGNL_ExtendPress2,SGNL_PercussiveTone2,SGNL_Picture1,SGNL_Picture2,SGNL_Picture3,SGNL_Notes,SGNL_InventoryLink,SGNL_ComplianceLink,SNGL_INT_Signal_ID,AssetID,Remediated,RemediationComments,RemediatedBy,RemediatedDate,ActualCosts,TechnicalInfeasibility,DocumentLink,Comments,Text1,Text2,Num1,Num2,Text3,SGNL_AssetID
1449961.99025789,540137.131532639,1308,7B1E8004C71B,Button0,Complete,Valid,,,AnalysisValid,Yes,E-MARTIN-LUTHER-KING-JR-BV-050,2,,13108,E_MARTIN_LUTHER_KING_JR_BV,S_DAVIDSON_ST,E,10/02/2019 13:36,tdriggers,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/F1D560D4-F93F-4BA7-A78F-7B1E8004C71B_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F1D560D4-F93F-4BA7-A78F-7B1E8004C71B_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F1D560D4-F93F-4BA7-A78F-7B1E8004C71B_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7B1E8004C71B.pdf,,SG1308,,,,,,,,,,,,,,01631_714
1452910.95384814,539353.131132141,1309,7B42E98A2877,Button1,Complete,Valid,,,AnalysisValid,No,ELIZABETH-AV-050,2,,13389,ELIZABETH_AV,N_KINGS_DR,E,1/28/2019 10:42,shoesly,Yes,310.0,13B9F7CE41A9,1,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,0.0,131.0,Yes,Yes,Yes,1.5,0.7,1.6,Yes,3.0,No,,No,,Yes,3.0,No,,No,,35.0,3.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/A6A862A6-E065-4A7C-9DB1-7B42E98A2877_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A6A862A6-E065-4A7C-9DB1-7B42E98A2877_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/A6A862A6-E065-4A7C-9DB1-7B42E98A2877_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7B42E98A2877.pdf,,SG1309,,,,,,,,,,,,,,00409_498
1445559.7920413,542622.07570973,1310,7B597C9DAF05,Button0,Complete,Valid,,,AnalysisValid,Yes,W-MOREHEAD-ST-234,2,,12299,W_MOREHEAD_ST,S_CEDAR_ST,SE,9/24/2019 08:21,rraz,Yes,330.0,E6532FAA7E1D,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/18800C33-D047-4EA0-A39D-7B597C9DAF05_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/18800C33-D047-4EA0-A39D-7B597C9DAF05_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/18800C33-D047-4EA0-A39D-7B597C9DAF05_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7B597C9DAF05.pdf,,SG1310,,,,,,,,,,,,,,00800_418
1471091.14780264,555330.713350147,1311,7B807EA1E731,Button1,Complete,Valid,,,AnalysisValid,No,N-TRYON-ST-490,1B,,44958,N_TRYON_ST,OLD_CONCORD_RD,NE,5/21/2018 13:30,shoesly,Yes,165.0,6302422BDE22,2,ClearlyMarked,To S,Yes,Yes,Yes,Yes,32.0,55.0,Yes,Yes,Yes,0.9,1.0,0.2,No,18.0,No,60.0,Yes,16.0,No,18.0,No,60.0,Yes,16.0,36.0,2.0,2.0,Yes,Yes,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/C6B011A0-3942-4FD2-BE21-7B807EA1E731_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/C6B011A0-3942-4FD2-BE21-7B807EA1E731_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/C6B011A0-3942-4FD2-BE21-7B807EA1E731_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7B807EA1E731.pdf,,SG1311,,,,,,,,,,,,,,00215_235
1449009.49019438,541568.9131179,1312,7B98DF792791,Button0,Complete,Valid,,,AnalysisValid,Yes,S-COLLEGE-ST-030,2,,12664,S_COLLEGE_ST,E_MARTIN_LUTHER_KING_JR_BV,E,9/29/2019 12:56,tdriggers,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/1753E45B-A547-4BE6-9E23-7B98DF792791_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/1753E45B-A547-4BE6-9E23-7B98DF792791_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/1753E45B-A547-4BE6-9E23-7B98DF792791_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7B98DF792791.pdf,,SG1312,,,,,,,,,,,,,,00031_447
1470415.49364214,476954.1348674,1313,7B9ECA51796E,Button1,Complete,Valid,,,AnalysisValid,No,PROVIDENCE-COUNTRY-CLUB-DR-010,2,,27788,PROVIDENCE_RD,PROVIDENCE_COUNTRY_CLUB_DR,NW,7/02/2018 11:17,shoesly,Yes,166.0,A4767A912EDC,2,ClearlyMarked,To E,Yes,Yes,Yes,Yes,0.0,110.0,Yes,Yes,Yes,4.0,2.5,12.0,Yes,10.0,No,60.0,Yes,8.0,Yes,10.0,No,60.0,Yes,8.0,41.0,1.5,2.0,Yes,No,NonAPS,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/2601D3C4-E5E4-4AB1-9EC1-7B9ECA51796E_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/2601D3C4-E5E4-4AB1-9EC1-7B9ECA51796E_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/2601D3C4-E5E4-4AB1-9EC1-7B9ECA51796E_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7B9ECA51796E.pdf,,SG1313,,,,,,,,,,,,,,01558_639
1464368.04805988,548497.819207564,1314,7BE1DE133BD6,Button1,Complete,Valid,,,AnalysisValid,No,ANDERSON-ST-040,1B,,,PARKWOOD_AV,ANDERSON_ST,W,6/26/2019 13:40,jwtaylor,No,,,2,ClearlyMarked,To SE,Yes,Yes,No,Yes,0.0,120.0,Yes,Yes,Yes,4.2,0.7,0.1,Yes,6.0,No,,Yes,3.0,Yes,5.5,No,,Yes,2.0,36.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/6E965EB0-C0C6-4966-A0D8-7BE1DE133BD6_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/6E965EB0-C0C6-4966-A0D8-7BE1DE133BD6_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/6E965EB0-C0C6-4966-A0D8-7BE1DE133BD6_SGNL_Picture3.jpg,TEXT HT 1/2,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7BE1DE133BD6.pdf,,SG1314,,,,,,,,,,,,,,00237_68
1430032.95564097,536849.257530972,1315,7BF5DD1F3F41,Button0,Complete,Valid,,,AnalysisValid,Yes,OLD-STEELE-CREEK-RD-130,3,,14183,WEST_BV,OLD_STEELE_CREEK_RD,SW,5/30/2019 10:43,glong,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/86421900-283E-44C5-A135-7BF5DD1F3F41_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/86421900-283E-44C5-A135-7BF5DD1F3F41_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/86421900-283E-44C5-A135-7BF5DD1F3F41_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7BF5DD1F3F41.pdf,,SG1315,,,,,,,,,,,,,,00698_124
1425988.63564564,529449.356976479,1316,7C02EE49CCE5,Button1,Complete,Valid,,,AnalysisValid,No,YORKMONT-RD-060,3,,16298,W_TYVOLA_RD,YORKMONT_RD,SE,5/29/2019 07:37,GLONG,Yes,307.0,D188545E1CAD,,ClearlyMarked,To N,Yes,Yes,No,Yes,87.0,94.5,Yes,Yes,Yes,1.6,3.0,2.7,Yes,6.0,No,,Yes,4.0,Yes,6.0,No,,Yes,4.0,41.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/7A4B598F-8294-4425-AC3D-7C02EE49CCE5_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7A4B598F-8294-4425-AC3D-7C02EE49CCE5_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7A4B598F-8294-4425-AC3D-7C02EE49CCE5_SGNL_Picture3.jpg,TEXT HT 1/2,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7C02EE49CCE5.pdf,,SG1316,,,,,,,,,,,,,,00700_567
1451090.77015255,541773.621697977,1317,7C479E243ABC,Button0,Complete,Valid,,,AnalysisValid,Yes,E-5TH-ST-030,2,,12618,E_5TH_ST,N_CALDWELL_ST,W,10/04/2019 10:49,gisfieldtp4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/838013D0-2B11-43B6-8561-7C479E243ABC_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/838013D0-2B11-43B6-8561-7C479E243ABC_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/838013D0-2B11-43B6-8561-7C479E243ABC_SGNL_Picture3.jpg,"TEXT HT 5/16, DIST BETWEEN ADDL BUTTON 287.0",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7C479E243ABC.pdf,,SG1317,,,,,,,,,,,,,,00077_443
1420420.90662363,546076.229234472,1318,7C49899C443C,Button1,Complete,Valid,,,AnalysisValid,No,JOSH-BIRMINGHAM-RA-001,3,,53534,N_JOSH_BIRMINGHAM_PY,WILKINSON_BV,SW,4/20/2018 09:49,shoesly,Yes,235.0,3EE1539E5F06,3,ClearlyMarked,To E,Yes,Yes,Yes,Yes,0.0,50.0,Yes,Yes,Yes,2.3,2.4,3.1,Yes,14.0,No,60.0,Yes,3.0,Yes,14.0,No,60.0,Yes,3.0,40.0,1.0,2.0,Yes,Yes,NonAPS,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/3B7F90F0-DDA4-4209-814B-7C49899C443C_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3B7F90F0-DDA4-4209-814B-7C49899C443C_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3B7F90F0-DDA4-4209-814B-7C49899C443C_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7C49899C443C.pdf,,SG1318,,,,,,,,,,,,,,01669_962
1448348.70509864,480285.202352226,1319,7C49D63668B4,Button1,Complete,Valid,,,AnalysisValid,No,BALLANTYNE-CORPORATE-PL-010,2,,27452,BALLANTYNE_COMMONS_PY,BALLANTYNE_CORPORATE_PL,NE,10/25/2018 10:19,rhergert,No,N/A,,2,ClearlyMarked,To W,Yes,Yes,Yes,Yes,0.0,101.0,Yes,Yes,Yes,6.0,4.2,6.0,Yes,2.0,No,,Yes,2.0,Yes,2.0,No,,Yes,2.0,38.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/3AF9EC56-F4B5-4A70-BDBD-7C49D63668B4_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3AF9EC56-F4B5-4A70-BDBD-7C49D63668B4_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/3AF9EC56-F4B5-4A70-BDBD-7C49D63668B4_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7C49D63668B4.pdf,,SG1319,,,,,,,,,,,,,,01608_668
1448522.56137823,538680.92972064,1320,7C4CE984E155,Button1,Complete,Valid,,,AnalysisValid,No,EUCLID-AV-010,2,,,E_MOREHEAD_ST,EUCLID_AV,E,1/07/2019 14:30,rhergert,No,N/A,,2,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,50.0,81.0,No,No,No,0.7,2.3,1.3,No,,,,,,Yes,13.0,No,,Yes,5.0,39.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/D6A363FC-8560-40C4-BF45-7C4CE984E155_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/D6A363FC-8560-40C4-BF45-7C4CE984E155_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/D6A363FC-8560-40C4-BF45-7C4CE984E155_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7C4CE984E155.pdf,,SG1320,,,,,,,,,,,,,,00008_511
1451563.44046706,534562.837891221,1321,7C82D6919FAC,Button1,Complete,Valid,,,AnalysisValid,No,E-MOREHEAD-ST-150,2,,14846,HENLEY_PL,S_KINGS_DR,W,1/09/2019 13:20,rhergert,Yes,57.0,ABA443C4B1CB,2,ClearlyMarked,To SE,Yes,Yes,Yes,Yes,0.0,86.0,Yes,Yes,Yes,5.4,4.8,4.9,Yes,15.0,No,,Yes,3.0,Yes,6.0,No,,Yes,3.0,38.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/F6821D6A-7F18-4909-8952-7C82D6919FAC_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F6821D6A-7F18-4909-8952-7C82D6919FAC_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/F6821D6A-7F18-4909-8952-7C82D6919FAC_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7C82D6919FAC.pdf,,SG1321,,,,,,,,,,,,,,00503_176
1464558.35870288,538911.279981732,1322,7CA7F3EB1FD6,Button1,Complete,Valid,,,AnalysisValid,No,CENTRAL-AV-320,1B,,,CENTRAL_AV,EASTCREST_DR,NE,6/12/2019 10:01,jwtaylor,No,,,1,ClearlyMarked,To S,Yes,Yes,No,Yes,34.0,78.0,Yes,Yes,Yes,1.5,3.9,5.8,Yes,0.0,No,,No,,Yes,0.0,No,,No,,38.5,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/7DFF1F23-0556-479C-A02B-7CA7F3EB1FD6_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7DFF1F23-0556-479C-A02B-7CA7F3EB1FD6_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/7DFF1F23-0556-479C-A02B-7CA7F3EB1FD6_SGNL_Picture3.jpg,TEXT HT 1/2,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7CA7F3EB1FD6.pdf,,SG1322,,,,,,,,,,,,,,00455_505
1420216.9667428,509642.892324388,1323,7CBF6D016E1E,Button1,Complete,Valid,,,AnalysisValid,No,SANDY-PORTER-RD-011,3,,21549,S_TRYON_ST,SANDY_PORTER_RD,NW,5/23/2019 08:29,glong,No,,,3,ClearlyMarked,To SE,Yes,Yes,No,Yes,0.0,142.0,Yes,Yes,Yes,4.0,1.9,4.0,Yes,4.0,No,,Yes,2.0,Yes,4.0,No,,Yes,2.0,37.0,2.0,2.0,Yes,Yes,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/EB3DB9E6-6A60-453A-B7BD-7CBF6D016E1E_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/EB3DB9E6-6A60-453A-B7BD-7CBF6D016E1E_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/EB3DB9E6-6A60-453A-B7BD-7CBF6D016E1E_SGNL_Picture3.jpg,"SIGN UNSCREWED AT TOP, TEXT HT 1/2",,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7CBF6D016E1E.pdf,,SG1323,,,,,,,,,,,,,,00759_334
1457732.8011598,481116.227921143,1324,7CE04D227BB4,Button2,Complete,Valid,,,AnalysisValid,No,BALLANTYNE-COMMONS-PY-141,2,,27363,REA_RD,BALLANTYNE_COMMONS_PY,NE,11/08/2018 09:55,shoesly,No,N/A,,2,ClearlyMarked,To SE,Yes,Yes,Yes,Yes,157.0,117.0,Yes,Yes,Yes,4.1,4.9,3.4,Yes,8.0,No,,No,,Yes,6.0,No,,No,,41.0,2.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,ClearlyMarked,To SW,Yes,Yes,Yes,Yes,59.0,118.0,Yes,Yes,Yes,2.6,4.7,3.1,Yes,8.0,No,,No,,Yes,6.0,No,,No,,40.0,2.0,2.0,Yes,NonAPS,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/09253178-E03A-4989-99F1-7CE04D227BB4_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/09253178-E03A-4989-99F1-7CE04D227BB4_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/09253178-E03A-4989-99F1-7CE04D227BB4_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7CE04D227BB4.pdf,,SG1324,,,,,,,,,,,,,,01549_485
1447252.87592547,544525.657860562,1325,7CF8836231AA,Button0,Complete,Valid,,,AnalysisValid,Yes,S-CEDAR-ST-020,2,,11698,S_CEDAR_ST,W_4TH_ST,W,9/25/2019 08:12,rraz,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/C888E5F3-02D1-4EF5-8669-7CF8836231AA_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/C888E5F3-02D1-4EF5-8669-7CF8836231AA_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/C888E5F3-02D1-4EF5-8669-7CF8836231AA_SGNL_Picture3.jpg,TEXT HT 5/16,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7CF8836231AA.pdf,,SG1325,,,,,,,,,,,,,,00803_394
1456586.66204789,488290.684372723,1326,7D0BF0D3B572,Button1,Complete,Valid,,,AnalysisValid,No,BEVINGTON-PL-060,2,,26468,BEVINGTON_PL,REA_RD,NE,10/23/2018 12:05,rhergert,No,N/A,,2,ClearlyMarked,To SW,Yes,Yes,No,Yes,0.0,136.0,Yes,Yes,Yes,3.5,4.1,3.5,No,,,,,,Yes,27.0,No,,Yes,13.0,48.0,2.0,2.0,Yes,No,APS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/6720186F-3D73-4F7D-97BA-7D0BF0D3B572_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/6720186F-3D73-4F7D-97BA-7D0BF0D3B572_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/6720186F-3D73-4F7D-97BA-7D0BF0D3B572_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7D0BF0D3B572.pdf,,SG1326,,,,,,,,,,,,,,01561_629
1475094.18441597,523894.594135895,1327,7D122050A667,Button1,Complete,Valid,,,AnalysisValid,No,MONROE-RD-540,2,,17902,MONROE_RD,CONFERENCE_DR,SW,10/24/2018 13:13,shoesly,No,N/A,,2,ClearlyMarked,To SE,Yes,Yes,Yes,Yes,0.0,16.0,No,Yes,Yes,1.0,8.6,7.6,No,,,,,,Yes,27.0,No,,Yes,27.0,46.0,1.0,2.0,Yes,No,NonAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/AE6AD64F-5F73-4E60-919D-7D122050A667_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/AE6AD64F-5F73-4E60-919D-7D122050A667_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/AE6AD64F-5F73-4E60-919D-7D122050A667_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7D122050A667.pdf,,SG1327,,,,,,,,,,,,,,00481_592
1472581.47290596,550294.055444479,1328,7D18E2617FBE,Button0,Complete,Valid,,,AnalysisValid,Yes,LAKEDELL-DR-061,1B,,9848,THE_PLAZA,WILANN_DR,SW,6/27/2019 11:24,glong,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://gis.charlottenc.gov/static/CDOT/Pictures/FC803351-8783-43C8-987B-7D18E2617FBE_SGNL_Picture1.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/FC803351-8783-43C8-987B-7D18E2617FBE_SGNL_Picture2.jpg,https://gis.charlottenc.gov/static/CDOT/Pictures/FC803351-8783-43C8-987B-7D18E2617FBE_SGNL_Picture3.jpg,,,https://gis.charlottenc.gov/static/CDOT/Reports/Appx%20C%20Pushbutton%20Reports/Signals_7D18E2617FBE.pdf,,SG1328,,,,,,,,,,,,,,00299_245
